56431603	10	664	664	664	1176	1176	1176	3224	3224	3224
58930044	10	664	664	664	1176	1176	1176	3224	3224	3224
61539100	10	664	664	664	1176	1176	1176	3224	3224	3224
64263668	10	664	664	664	1176	1176	1176	3224	3224	3224
67108864	10	664	664	664	1176	1176	1176	3224	3224	3224
70080027	10	664	664	664	1176	1176	1176	3224	3224	3224
73182735	10	664	664	664	1176	1176	1176	3224	3224	3224
76422812	10	664	664	664	1176	1176	1176	3224	3224	3224
79806339	10	664	664	664	1176	1176	1176	3224	3224	3224
83339667	10	664	664	664	1176	1176	1176	3224	3224	3224
87029429	10	664	664	664	1176	1176	1176	3224	3224	3224
90882551	10	664	664	664	1176	1176	1176	3224	3224	3224
94906266	10	664	664	664	1176	1176	1176	3224	3224	3224
99108125	10	664	664	664	1176	1176	1176	3224	3224	3224
103496017	10	664	664	664	1176	1176	1176	3224	3224	3224
108078177	10	664	664	664	1176	1176	1176	3224	3224	3224
112863206	10	664	664	664	1176	1176	1176	3224	3224	3224
117860087	10	664	664	664	1176	1176	1176	3224	3224	3224
123078199	10	664	664	664	1176	1176	1176	3224	3224	3224
128527337	10	664	664	664	1176	1176	1176	3224	3224	3224
134217728	10	664	664	664	1176	1176	1176	3224	3224	3224
140160054	10	664	664	664	1176	1176	1176	3224	3224	3224
146365470	10	664	664	664	1176	1176	1176	3224	3224	3224
152845623	10	664	664	664	1176	1176	1176	3224	3224	3224
159612677	10	664	664	664	1176	1176	1176	3224	3224	3224
166679334	10	664	664	664	1176	1176	1176	3224	3224	3224
174058859	10	664	664	664	1176	1176	1176	3224	3224	3224
181765103	10	664	664	664	1176	1176	1176	3224	3224	3224
189812531	10	664	664	664	1176	1176	1176	3224	3224	3224
198216250	10	664	664	664	1176	1176	1176	3224	3224	3224
206992033	10	664	664	664	1176	1176	1176	3224	3224	3224
