9329	1231	37.7815	8.30637	3545.3
9742	1208	37.0348	8.21367	3571.73
10173	1186	36.2403	8.34094	3594.09
10624	1163	37.4402	8.14529	3624.34
11094	1142	35.937	8.13236	3649.73
11585	1120	41.2152	8.47211	3674.89
12098	1099	43.9208	8.50774	3696.97
12634	1079	42.8489	8.38235	3723.37
13193	1059	41.4164	8.39289	3752.32
13777	1039	39.615	8.33559	3776.85
14387	1020	33.7824	8.14031	3806.67
15024	1001	36.6513	8.22021	3831.59
15689	982	32.6782	8.11616	3852.66
16384	964	35.7624	8.09731	3883.87
17109	946	36.5243	8.15709	3909.71
17867	928	42.2392	8.40163	3937.36
18658	911	42.6136	8.38535	3962.63
19484	894	40.1376	8.27904	3989.07
20347	877	34.618	8.08387	4013.05
21247	861	37.7352	8.22333	4040.07
22188	845	36.484	8.11803	4066.39
23170	829	36.5621	8.16248	4094.13
24196	813	44.4502	8.49007	4118.14
25268	798	50.416	8.63945	4145.81
26386	783	44.834	8.39799	4167.79
27554	769	46.541	8.35773	4195.21
28774	754	43.0756	8.25018	4221.07
30048	740	39.4405	8.22131	4249.34
31379	726	41.7824	8.34196	4269.53
32768	713	52.5119	8.68803	4300.6
34219	699	45.8355	8.27009	4323.78
35734	686	45.1706	8.17823	4348.46
37316	674	45.6973	8.27379	4373.09
38968	661	43.3918	8.1498	4404.46
40693	649	49.0308	8.35346	4425.75
42495	637	45.7033	8.21985	4454.58
44376	625	41.4352	8.11106	4478.23
46341	613	53.8401	8.93452	4506.6
48393	602	46.0116	8.68746	4532.73
50535	590	53.5102	8.66608	4551.26
52773	579	42.5199	8.1394	4583.65
55109	568	41.6866	8.10714	4607.58
57549	558	42.1022	8.11642	4635.82
60097	547	40.1097	8.08655	4661.37
62757	537	79.4451	8.45704	4689.27
65536	527	40.4934	8.08352	4716.27
68438	517	43.7621	8.08309	4741.51
71468	508	41.5965	8.07204	4768.24
74632	498	46.255	8.19666	4788.33
77936	489	61.953	8.85952	4821.71
81386	480	46.7229	8.19193	4846.18
84990	471	46.2696	8.18142	4875.73
88752	462	57.1645	8.71926	4894.19
92682	453	38.3223	8.08546	4919.54
96785	445	41.8404	8.085	4943.49
101070	437	56.9222	8.19884	4981.19
105545	428	40.3014	8.07812	5002.59
110218	420	42.9476	8.13831	5025.63
115098	413	43.1622	8.18423	5052.04
120194	405	40.6173	8.08273	5076.88
125515	397	55.6272	8.17936	5109.19
131072	390	42.5308	8.10355	5132.17
136875	383	42.3368	8.08065	5157.96
142935	375	74.9013	8.19908	5187.34
149263	368	43.9158	8.08166	5207.89
155872	362	42.605	8.10376	5237.44
162773	355	58.2338	8.34008	5255.95
169979	348	56.273	8.25927	5290.69
177505	342	50.0468	8.35981	5305.98
185364	335	65.5612	8.56496	5340.64
193571	329	56.7264	8.441	5367.77
202141	323	54.1022	8.32164	5386.55
211090	317	43.7823	8.13351	5414.17
220436	311	41.2958	8.09544	5441.78
230195	305	44.6689	8.1215	5461.63
