120194	405	526.252	58.6991	2151.6
125515	397	484.421	58.5089	2154.24
131072	390	399.918	58.2703	2152.33
136875	383	401.454	58.692	2159.1
142935	375	440.981	58.8733	2165.29
149263	368	448.853	58.9754	2171.7
155872	362	510.61	58.9994	2178.1
162773	355	426.865	59.6055	2181.14
169979	348	487.764	58.7051	2187.54
177505	342	464.915	58.974	2192.68
185364	335	392.991	59.3337	2198.38
193571	329	393.252	59.109	2205.18
202141	323	381.173	59.0542	2208.92
211090	317	431.205	58.8653	2214.13
220436	311	457.103	59.0232	2221.81
230195	305	521	59.062	2227.91
240387	299	382.375	59.2555	2233.5
251030	294	297.17	59.2587	2240.44
262144	288	407.441	58.981	2245.44
273750	283	408.862	58.9878	2239.38
285870	278	477.536	59.5024	2245.44
298527	272	508.86	59.3087	2250
311744	267	388.101	59.2683	2256.57
325546	262	319.324	59.245	2260.31
339959	257	463.969	60.0019	2265.62
355010	253	611.834	59.2636	2272.7
370728	248	419.847	59.4881	2275.16
387141	243	568.753	59.3601	2280.82
404281	239	446.841	59.9099	2285.99
422180	234	506.038	62.9452	2292.85
440872	230	474.857	59.4454	2295.27
460391	226	471.018	59.7774	2299.36
480774	221	549.005	59.5995	2304.11
502060	217	504.82	59.4805	2313.14
524288	213	522.869	59.5702	2316.28
547500	209	637.354	59.5154	2317.82
571740	205	497.541	60.0665	2322.77
597053	201	361.925	61.6941	2328.24
623487	198	553.253	59.674	2324.73
651091	194	611.825	59.6469	2328.16
679917	190	648.442	59.502	2330.36
710020	187	622.989	59.7825	2334.07
741455	183	661.197	59.6774	2339.37
774282	180	649.8	59.6524	2343.07
808563	176	756.642	59.6848	2348.45
844361	173	574.225	59.6671	2350.47
881744	170	622.559	60.0198	2355.81
920782	167	887.91	59.6783	2357.6
961548	164	765.22	59.6922	2362.59
1004120	161	834.106	59.8936	2370.43
1048576	158	753.943	59.7047	2368.66
1095000	155	786.813	60.2107	2375.9
1143480	152	756.599	59.763	2376.84
1194106	149	822.718	59.8925	2377.61
1246974	146	952.637	59.7783	2381.53
1302182	143	898.301	59.8084	2386.85
1359835	141	812.631	60.0571	2390.87
1420040	138	857.804	59.7383	2394.14
1482910	135	725.007	59.8117	2399.41
1548564	133	805.113	59.9037	2404.69
1617125	130	898.385	59.8284	2385.66
1688722	128	958.992	60.9418	2393.69
1763488	126	984.397	60.7893	2397.71
1841564	123	963.081	59.8094	2397.72
1923097	121	827.826	60.0009	2398.02
2008240	119	886.235	59.9991	2404.24
2097152	116	878.19	59.8243	2411.1
2190001	114	1090.3	59.9935	2411.93
2286960	112	931.107	60.1353	2412.21
2388213	110	1203.75	59.8125	2409.24
2493948	108	922.037	59.9641	2416.52
2604365	106	1119.86	59.8988	2426.11
2719670	104	1207.54	60.0307	2422.54
2840080	102	1199.33	59.8682	2426.43
2965821	100	1003.24	60.2856	2424.32
3097129	98	1060.84	60.0588	2427.59
